311	2	1.35307
312	2	1.35316
313	2	1.35324
314	2	1.35333
315	2	1.35342
316	2	1.35351
317	2	1.35359
318	2	1.35368
319	2	1.35376
320	2	1.35385
321	2	1.35394
322	2	1.35402
323	2	1.35411
324	2	1.35419
325	2	1.35428
326	2	1.35436
327	2	1.35445
328	2	1.35454
329	2	1.35462
330	2	1.35471
331	2	1.35479
332	2	1.35488
333	2	1.35497
334	2	1.35505
335	2	1.35514
336	2	1.35522
337	2	1.35531
338	2	1.3554
339	2	1.35548
340	2	1.35557
341	2	1.35565
342	2	1.35574
343	2	1.35583
344	2	1.35591
345	2	1.356
346	2	1.35608
347	2	1.35617
348	2	1.35626
349	2	1.35634
350	2	1.35643
351	2	1.35651
352	2	1.3566
353	2	1.35669
354	2	1.35677
355	2	1.35686
356	2	1.35694
357	2	1.35703
358	2	1.35711
359	2	1.3572
360	2	1.35729
361	2	1.35737
362	2	1.35746
363	2	1.35754
364	2	1.35763
365	2	1.35771
366	2	1.3578
367	2	1.35789
368	2	1.35797
369	2	1.35806
370	2	1.35814
371	2	1.35823
372	2	1.35831
373	2	1.3584
374	2	1.35849
375	2	1.35858
376	2	1.35867
377	2	1.35876
378	2	1.35884
379	2	1.35893
380	2	1.35901
381	2	1.3591
382	2	1.35919
383	2	1.35927
384	2	1.35936
385	2	1.35944
386	2	1.35953
387	2	1.35961
388	2	1.3597
389	2	1.35978
390	2	1.35987
391	2	1.35996
392	2	1.36016
393	2	1.36033
394	2	1.36048
395	2	1.3606
396	2	1.36071
397	2	1.36082
398	2	1.36092
399	2	1.36101
400	2	1.3611
401	0	0.961111
402	0	0.680968
403	0	0.484819
404	0	0.347496
405	0	0.251356
406	0	0.184048
407	0	0.136925
408	0	0.103933
409	0	0.0808351
410	0	0.064663
411	0	0.0533399
412	0	0.0454116
413	0	0.03986
414	0	0.0359723
415	0	0.0332495
416	0	0.0313422
417	0	0.0300059
418	0	0.0290692
419	0	0.0284124
420	0	0.0279515
421	0	0.0276277
422	0	0.0274001
423	0	0.0272396
424	0	0.0271262
425	0	0.0270456
426	0	0.0269882
427	0	0.0269469
428	0	0.0269169
429	0	0.0268949
430	0	0.0268784
431	0	0.0268657
432	0	0.0268556
433	0	0.0268474
434	0	0.0268405
435	0	0.0268346
436	0	0.0268294
437	0	0.0268246
438	0	0.0268201
439	0	0.0268159
440	0	0.0268119
441	0	0.026808
442	0	0.0268041
443	0	0.0268003
444	0	0.0267966
445	0	0.0267929
446	0	0.0267892
447	0	0.0267816
448	0	0.0267751
449	0	0.0267695
450	0	0.0267645
451	0	0.0267599
452	0	0.0267556
453	0	0.0267515
454	0	0.0267476
455	0	0.0267437
456	0	0.02674
457	0	0.0267363
458	0	0.0267326
459	0	0.026729
460	0	0.0267254
461	0	0.0267218
462	0	0.0267182
463	0	0.0267147
464	0	0.0267111
465	0	0.0267075
466	0	0.0267039
467	0	0.0267003
468	0	0.0266968
469	0	0.0266933
470	0	0.0266897
471	0	0.0266861
472	0	0.0266826
473	0	0.026679
474	0	0.0266754
475	0	0.0266719
476	0	0.0266684
477	0	0.0266648
478	0	0.0266613
479	0	0.0266577
480	0	0.0266542
481	0	0.0266506
482	0	0.0266471
483	0	0.0266435
484	0	0.0266399
485	0	0.0266363
486	0	0.0266328
487	0	0.0266292
488	0	0.0266257
489	0	0.0266222
490	0	0.0266186
491	0	0.0266151
492	0	0.0266115
493	0	0.026608
494	0	0.0266045
495	0	0.0266009
496	0	0.0265973
497	0	0.0265938
498	0	0.0265902
499	0	0.0265867
500	0	0.0265832
501	0	0.0265797
502	0	0.0265761
503	0	0.0265726
504	0	0.0265691
505	0	0.0265656
506	0	0.026562
507	0	0.0265585
508	0	0.0265549
509	0	0.0265513
510	0	0.0265478
511	0	0.0265442
512	0	0.0265407
513	0	0.0265371
514	0	0.0265336
515	0	0.0265297
516	0	0.026526
517	0	0.0265223
518	0	0.0265185
519	0	0.0265149
520	0	0.0265111
521	0	0.0265075
522	0	0.0265037
523	0	0.0265
524	0	0.0264918
525	0	0.0264849
526	0	0.0264789
527	0	0.0264737
528	0	0.0264689
529	0	0.0264644
530	0	0.0264603
531	0	0.0264563
532	0	0.0264524
